3300 BLOCK A ST	5/10/2008 4:34:00 PM	19134
2700 BLOCK W PASSYUNK AV	5/7/2008 1:06:00 PM	19145
1500 BLOCK N DOVER ST	5/6/2008 10:20:00 PM	19121
5400 BLOCK BALTIMORE AV	5/5/2008 8:13:00 PM	19143
6500 BLOCK UPLAND ST	5/5/2008 7:23:00 PM	19142
300 BLOCK N 62ND ST	5/5/2008 1:27:00 AM	19139
300 BLOCK N 62ND ST	5/5/2008 12:42:00 AM	19139
4300 BLOCK CHESTNUT ST	5/5/2008 12:05:00 AM	19104
N 2ND ST &  W GIRARD AV	5/4/2008 10:16:00 PM	19122
4500 BLOCK N 4TH ST	5/4/2008 8:45:00 PM	19140
2800 BLOCK W THOMPSON ST	5/4/2008 12:07:00 AM	19121
500 BLOCK E LOUDON ST	5/3/2008 7:00:00 PM	19120
2500 BLOCK E SCHILLER ST	5/3/2008 11:35:00 AM	19134
2200 BLOCK REDNER WAY	5/1/2008 11:40:00 PM	19121
400 BLOCK W HEWSON ST	5/31/2009 4:15:00 AM	19122
1400 BLOCK N 5TH ST	5/30/2009 2:15:00 AM	19122
1500 BLOCK MASTER ST	5/27/2009 7:38:00 PM	19121
4800 BLOCK E ROOSEVELT BLVD	5/25/2009 1:53:00 PM	19124
S 52ND ST  &  CEDAR AV	5/24/2009 9:44:00 PM	19143
RED LION RD  &  KNIGHTS RD	5/22/2009 8:00:00 PM	19154
4600 BLOCK SPRUCE ST	5/20/2009 6:34:00 AM	19143
200 BLOCK E STELLA ST	5/19/2009 12:45:00 PM	19134
2700 BLOCK S 54TH ST	5/18/2009 11:36:00 PM	19143
1500 BLOCK S 24TH ST	5/14/2009 11:57:00 PM	19146
1100 BLOCK OVERINGTON ST	5/14/2009 11:28:00 PM	19124
3400 BLOCK G ST	5/14/2009 2:25:00 AM	19134
GRANT AV  &  BLUE GRASS RD	5/12/2009 2:50:00 PM	19114
6100 BLOCK MC MAHON AV	5/11/2009 12:35:00 AM	19144
1600 BLOCK S 54TH ST	5/10/2009 7:24:00 AM	19143
1200 BLOCK ELBRIDGE ST	5/8/2009 9:59:00 PM	19111
7300 BLOCK GARMAN ST	5/8/2009 11:48:00 AM	19153
N 9TH ST  &  W ROOSEVELT BLVD	5/7/2009 2:04:00 AM	19140
N 11TH ST  &  MARKET ST	5/6/2009 11:30:00 AM	19107
1900 BLOCK W ERIE AVE	5/5/2009 8:21:00 PM	19140
5900 BLOCK WINDSOR ST	5/5/2009 12:38:00 AM	19142
5200 BLOCK N 15TH ST	5/4/2009 4:37:00 PM	19141
700 BLOCK CHELTEN AV	5/2/2009 6:56:00 PM	19126
2800 BLOCK N 2ND ST	5/2/2009 12:55:00 AM	19133
1700 BLOCK S MOLE ST	5/1/2009 10:48:00 AM	19145
500 BLOCK SIGEL ST	6/30/2007 2:07:00 AM	19148
1 BLOCK EVERGREEN WAY	6/30/2007 12:01:00 AM	19115
3400 BLOCK N 7TH ST	6/28/2007 11:19:00 AM	19140
MASCHER ST  &  W LOUDON ST	6/28/2007 9:07:00 AM	19120
500 BLOCK N HOBART ST	6/28/2007 7:10:00 AM	19131
6000 BLOCK A ST	6/26/2007 6:07:00 PM	19120
5600 BLOCK NEWTOWN AV	6/25/2007 6:31:00 PM	19111
6700 BLOCK ELMWOOD AV	6/25/2007 1:03:00 AM	19142
6300 BLOCK LEBANON AV	6/24/2007 8:29:00 PM	19151
800 BLOCK N 43RD ST	6/23/2007 2:31:00 AM	19104
3900 BLOCK N 2ND ST	6/22/2007 10:40:00 AM	19140
3800 BLOCK FAIRMOUNT AV	6/22/2007 4:58:00 AM	19104
5400 BLOCK WILLOWS AV	6/21/2007 10:25:00 PM	19143
1900 BLOCK E SOMERSET ST	6/21/2007 6:25:00 PM	19134
1900 BLOCK E SOMERSET ST	6/21/2007 5:14:00 PM	19134
1600 BLOCK N 6TH ST	6/21/2007 4:09:00 AM	19122
1600 BLOCK N 6TH ST	6/21/2007 4:08:00 AM	19122
1600 BLOCK N 6TH ST	6/21/2007 2:26:00 AM	19122
400 BLOCK N SICKELS ST	6/20/2007 11:16:00 PM	19139
200 BLOCK N PAXON ST	6/20/2007 5:10:00 PM	19139
1100 BLOCK W LEHIGH AV	6/19/2007 11:36:00 AM	19133
200 BLOCK S 49TH ST	6/18/2007 6:01:00 AM	19139
3400 BLOCK W HUNTINGDON ST	6/18/2007 12:21:00 AM	19132
N 21ST ST  &  W ALLEGHENY AV	6/16/2007 10:29:00 PM	19132
500 BLOCK MOORE ST	6/16/2007 1:25:00 AM	19148
2500 BLOCK S 61ST ST	6/11/2007 1:35:00 PM	19142
700 BLOCK S 56TH ST	6/11/2007 2:34:00 AM	19143
700 BLOCK S 56TH ST	6/10/2007 10:35:00 PM	19143
2200 BLOCK N LAWRENCE ST	6/10/2007 2:11:00 AM	19133
2200 BLOCK N CLEVELAND ST	6/10/2007 12:47:00 AM	19132
500 BLOCK W TIOGA ST	6/9/2007 4:33:00 PM	19140
COBBS CREEK PKWY  &  WHITBY AV	6/9/2007 4:20:00 PM	19050
N FRONT ST  &  W GIRARD AV	6/9/2007 3:52:00 PM	19122
4400 BLOCK DEVEREAUX AV	6/8/2007 9:11:00 AM	19135
5800 BLOCK RODMAN ST	6/7/2007 10:49:00 AM	19143
1800 BLOCK HARRISON ST	6/7/2007 3:28:00 AM	19124
1000 BLOCK VAN KIRK ST	6/6/2007 10:39:00 PM	19149
5100 BLOCK N BROAD ST	6/5/2007 2:06:00 AM	19141
5400 BLOCK BAYNTON ST	6/5/2007 2:02:00 AM	19144
4600 BLOCK N BROAD ST	6/4/2007 2:52:00 PM	19140
S 54TH ST  &  WALNUT ST	6/3/2007 1:22:00 AM	19139
8500 BLOCK FRANKFORD AV	6/3/2007 12:34:00 AM	19136
1700 BLOCK N SYDENHAM ST	6/1/2007 11:33:00 PM	19121
2300 BLOCK N 17TH ST	6/1/2007 4:22:00 AM	19132
700 BLOCK S 6TH ST	6/1/2007 2:23:00 AM	19147
RISING SUN AV  &  E OLNEY AV	6/30/2008 11:25:00 PM	19120
2300 BLOCK N GRATZ ST	6/30/2008 1:35:00 PM	19132
W CUMBERLAND   &  N BOUVIER ST	6/29/2008 1:12:00 PM	19132
GRANT AV  &  E ROOSEVELT BLVD	6/29/2008 10:47:00 AM	19115
3600 BLOCK N LAWRENCE ST	6/29/2008 2:47:00 AM	19140
400 BLOCK N 8TH ST	6/29/2008 2:34:00 AM	19123
2600 BLOCK N BROAD ST	6/23/2008 4:50:00 PM	19132
N 20TH ST  &  MARKET ST	6/23/2008 11:54:00 AM	19103
7400 BLOCK SUMMERDALE AV	6/22/2008 6:29:00 PM	19111
1100 BLOCK S 52ND ST	6/22/2008 2:34:00 AM	19143
3300 BLOCK GERMANTOWN AV	6/22/2008 1:43:00 AM	19140
S 39TH ST  &  MARKET ST	6/22/2008 1:14:00 AM	19104
1700 BLOCK S 5TH ST	6/21/2008 10:28:00 AM	19148
1 BLOCK SPARKS ST	6/20/2008 11:02:00 AM	19120
3100 BLOCK AMBER ST	6/20/2008 9:19:00 AM	19134
N 19TH ST  &  W CUMBERLAND ST	6/19/2008 9:37:00 PM	19132
2500 BLOCK S PERCY ST	6/19/2008 4:21:00 AM	19148
N 48TH ST  &  FAIRMOUNT AV	6/18/2008 8:32:00 AM	19139
2000 BLOCK GODFREY AVE	6/17/2008 10:16:00 PM	19138
1 BLOCK S 21ST ST	6/17/2008 1:54:00 AM	19103
3100 BLOCK RORER ST	6/16/2008 10:22:00 PM	19134
6100 BLOCK BELDEN ST	6/16/2008 4:58:00 AM	19149
1300 BLOCK S HICKS ST	6/16/2008 1:30:00 AM	19146
300 BLOCK ROBERTS AV	6/15/2008 7:02:00 PM	19144
2400 BLOCK N 25TH ST	6/15/2008 3:19:00 PM	19132
800 BLOCK ELLSWORTH ST	6/15/2008 1:32:00 AM	19147
5400 BLOCK GIBSON DR	6/14/2008 4:05:00 PM	19143
600 BLOCK N 55TH ST	6/14/2008 1:52:00 AM	19131
100 BLOCK HANSBERRY	6/10/2008 8:08:00 PM	19144
2500 BLOCK PALETHORP ST	6/10/2008 5:22:00 PM	19133
3800 BLOCK N 6TH ST	6/10/2008 4:26:00 PM	19140
400 BLOCK LEVICK ST	6/9/2008 1:31:00 AM	19111
900 BLOCK N DELAWARE AV	6/7/2008 12:11:00 AM	19123
8300 BLOCK BUSTLETON AVE TON AV	6/6/2008 9:17:00 AM	19152
1300 BLOCK E BRISTOL ST	6/6/2008 4:06:00 AM	19124
4000 BLOCK ASPEN ST	6/5/2008 11:04:00 PM	19104
1600 BLOCK COBBS CREEK PKWY	6/5/2008 3:30:00 AM	19143
1500 BLOCK W PIKE ST	6/3/2008 11:34:00 PM	19140
COBBS CREEK PKWY  &  PENTRIDGE ST	6/3/2008 10:45:00 AM	19143
3000 BLOCK N 23RD ST	6/2/2008 11:10:00 PM	19132
300 BLOCK W QUEEN LA 	6/1/2008 9:41:00 PM	19144
900 BLOCK S 5TH ST	6/1/2008 9:19:00 PM	19147
1900 BLOCK N 8TH ST	6/1/2008 12:51:00 AM	19122
2900 BLOCK UNRUH AV	6/30/2009 6:11:00 PM	19149
4400 BLOCK COTTMAN AV	6/29/2009 4:09:00 PM	19135
1000 BLOCK N HANCOCK ST	6/27/2009 8:53:00 PM	19123
1000 BLOCK N HANCOCK ST	6/27/2009 5:44:00 PM	19123
1200 BLOCK PRATT ST	6/26/2009 1:18:00 AM	19124
7000 BLOCK WOODLAND AVE	6/25/2009 7:03:00 PM	19142
ARAMINGO AV &  E WESTMORELAND ST	6/25/2009 9:11:00 AM	19134
4200 BLOCK OTTER ST	6/24/2009 7:35:00 PM	19104
1900 BLOCK 73RD AV	6/23/2009 10:14:00 PM	19138
MASCHER ST  &  W TABOR RD	6/23/2009 9:15:00 PM	19120
1300 BLOCK S 53RD ST	6/23/2009 3:48:00 PM	19143
400 BLOCK E RITTENHOUSE ST	6/22/2009 11:56:00 PM	19144
KELLY DR  &  BREWERY  DR	6/22/2009 10:47:00 PM	19121
100 BLOCK W WESTMORELAND ST	6/21/2009 9:23:00 PM	19140
2200 BLOCK N WANAMAKER ST	6/21/2009 8:14:00 PM	19131
2200 BLOCK N WANAMAKER ST	6/21/2009 7:24:00 PM	19131
3100 BLOCK N STILLMAN ST	6/21/2009 6:20:00 PM	19132
400 BLOCK W NORRIS ST	6/21/2009 5:58:00 PM	19122
4600 BLOCK N 5TH ST	6/21/2009 1:04:00 AM	19140
7700 BLOCK ESSINGTON AV	6/19/2009 6:13:00 PM	19153
800 BLOCK LOCUST AV	6/17/2009 10:01:00 AM	19138
5500 BLOCK PEMBERTON ST	6/15/2009 11:38:00 PM	19143
100 BLOCK E WILLARD ST	6/15/2009 4:07:00 AM	19134
2100 BLOCK RHAWN ST	6/14/2009 11:47:00 PM	19152
2600 BLOCK N 18TH ST	6/13/2009 7:21:00 PM	19132
6300 BLOCK N 12TH ST	6/12/2009 5:40:00 AM	19141
4500 BLOCK N 3RD ST	6/11/2009 1:01:00 AM	19140
4500 BLOCK N 3RD ST	6/11/2009 1:01:00 AM	19140
4500 BLOCK N 3RD ST	6/11/2009 1:00:00 AM	19140
1600 BLOCK MC PHERSON ST	6/10/2009 9:19:00 PM	19150
4100 BLOCK N 8TH ST	6/10/2009 8:33:00 PM	19140
N 4TH ST  &  W ANNSBURY ST	6/10/2009 7:36:00 PM	19140
2600 BLOCK W SEDGLEY AV	6/10/2009 1:19:00 AM	19121
2600 BLOCK N WENDLE ST	6/9/2009 2:35:00 AM	19133
1900 BLOCK S 56TH ST	6/9/2009 1:11:00 AM	19143
1400 BLOCK S 21ST ST	6/8/2009 10:14:00 PM	19146
1400 BLOCK FANSHAWE ST	6/4/2009 11:22:00 PM	19111
1100 BLOCK PASSMORE ST	6/4/2009 10:34:00 PM	19111
N 46TH ST  &  PARRISH ST	6/3/2009 8:11:00 PM	19139
5900 BLOCK N MARVINE ST	7/31/2007 8:24:00 PM	19141
6200 BLOCK MORTON ST	7/30/2007 2:41:00 AM	19144
3100 BLOCK N 5TH ST	7/29/2007 5:04:00 PM	19133
2400 BLOCK STRAWBERRY MANSION DRIVE	7/29/2007 4:24:00 AM	19132
4700 BLOCK TAMPA ST	7/28/2007 6:52:00 PM	19120
3800 BLOCK CONSHOHOCKEN AV	7/28/2007 3:38:00 PM	19131
3400 BLOCK N 10TH ST	7/28/2007 1:43:00 PM	19140
1700 BLOCK HARPER	7/28/2007 4:46:00 AM	19130
N 63RD ST  &  CALLOWHILL ST	7/28/2007 2:19:00 AM	19139
2300 BLOCK LEHIGH AVE	7/25/2007 10:45:00 PM	19132
TORRESDALE AV  &  WAKELING ST	7/24/2007 1:18:00 AM	19124
700 BLOCK N DELAWARE AV	7/23/2007 6:50:00 PM	19123
6200 BLOCK RACE ST	7/23/2007 12:57:00 PM	19139
FAIRMOUNT AV  &  KELLY DR	7/22/2007 8:06:00 PM	19130
1600 BLOCK W DAUPHIN ST	7/22/2007 4:55:00 AM	19132
2400 BLOCK S 62ND ST	7/22/2007 2:08:00 AM	19142
2400 BLOCK S 62ND ST	7/22/2007 2:08:00 AM	19142
5400 BLOCK ARLINGTON ST	7/22/2007 12:51:00 AM	19131
2400 BLOCK S 62ND ST	7/22/2007 12:35:00 AM	19142
1300 BLOCK W VENANGO ST	7/21/2007 9:46:00 PM	19140
5900 BLOCK SANSOM ST	7/21/2007 12:04:00 PM	19139
6700 BLOCK BUSTLETON AVE RR ST	7/20/2007 6:08:00 AM	19149
7500 BLOCK THOURON AV	7/20/2007 1:34:00 AM	19150
5400 BLOCK LANCASTER AV	7/19/2007 8:04:00 AM	19131
2300 BLOCK WILDER ST	7/19/2007 12:32:00 AM	19146
S 58TH ST  &  RODMAN ST	7/17/2007 8:28:00 PM	19143
200 BLOCK W INDIANA AV	7/17/2007 9:55:00 AM	19133
S 51ST ST  &  KINGSESSING AV	7/17/2007 1:36:00 AM	19143
900 BLOCK W LEHIGH AVE	7/15/2007 1:56:00 AM	19133
900 BLOCK FEDERAL ST	7/14/2007 4:05:00 PM	19147
6900 BLOCK VANDIKE ST	7/13/2007 2:21:00 AM	19135
6200 BLOCK LIMEKILN PIKE	7/13/2007 1:16:00 AM	19141
S 60TH ST  &  SPRUCE ST	7/12/2007 7:59:00 PM	19139
4900 BLOCK N FRANKLIN ST	7/11/2007 6:09:00 PM	19120
FRANKFORD AV  &  COTTMAN AV	7/11/2007 12:54:00 AM	19136
5000 BLOCK CEDAR AV	7/10/2007 8:35:00 PM	19143
CASTOR AV &  ARAMINGO AV	7/9/2007 8:22:00 AM	19134
1500 BLOCK W DAUPHIN ST	7/9/2007 1:01:00 AM	19132
1600 BLOCK S TANEY ST	7/8/2007 6:17:00 PM	19145
A ST  &  E WESTMORELAND ST	7/7/2007 7:09:00 PM	19134
2100 BLOCK CHELTENHAM	7/6/2007 8:43:00 PM	19124
1500 BLOCK N GRATZ ST	7/5/2007 10:27:00 PM	19121
CHEW AV  &  E CHELTEN AV	7/5/2007 3:32:00 PM	19144
6500 BLOCK E WISTER ST	7/4/2007 2:59:00 PM	19138
800 BLOCK E ONTARIO ST	7/4/2007 10:47:00 AM	19134
5600 BLOCK HUNTER ST	7/4/2007 4:35:00 AM	19131
2400 BLOCK MORRIS ST	7/2/2007 11:29:00 PM	19145
BARTRAM AV  &  ESSINGTON AV	7/29/2008 8:22:00 PM	19153
700 BLOCK PATTISON AV	7/28/2008 9:04:00 PM	19148
6100 BLOCK HARBISON AV	7/28/2008 9:00:00 PM	19135
100 BLOCK W WYOMING AV	7/27/2008 9:11:00 PM	19140
CARLISLE &  MOORE ST	7/27/2008 1:59:00 AM	19145
1 BLOCK E SILVER ST	7/27/2008 1:12:00 AM	19134
5300 BLOCK RISING SUN AV	7/26/2008 1:11:00 PM	19120
5700 BLOCK FRONTENAC ST	7/26/2008 2:43:00 AM	19124
1300 BLOCK W SILVER ST	7/25/2008 6:07:00 PM	19132
N 51ST ST  &  CITY AV	7/25/2008 11:26:00 AM	19131
ELMWOOD AV  &  ISLAND AV	7/24/2008 10:56:00 PM	19153
2000 BLOCK W BOSTON ST	7/22/2008 7:25:00 PM	19132
1300 BLOCK GREEN ST	7/22/2008 7:15:00 PM	19123
1200 BLOCK S WILTON ST	7/21/2008 10:03:00 PM	19143
2100 BLOCK CEMETERY AV	7/21/2008 12:35:00 AM	19142
4200 BLOCK PARKSIDE AV	7/20/2008 2:01:00 AM	19104
1 BLOCK N 48TH ST	7/18/2008 4:32:00 PM	19139
4800 BLOCK TACKAWANNA ST	7/18/2008 12:00:00 PM	19124
8700 BLOCK GLENLOCH PL	7/18/2008 2:27:00 AM	19136
4600 BLOCK E ROOSEVELT BLVD	7/17/2008 4:27:00 AM	19124
4600 BLOCK E ROOSEVELT BLVD	7/16/2008 12:57:00 AM	19124
5000 BLOCK N SYDENHAM ST	7/15/2008 4:06:00 PM	19141
100 BLOCK W WYOMING AV	7/15/2008 1:37:00 PM	19140
300 BLOCK W QUEEN LA	7/12/2008 9:01:00 PM	19144
1200 BLOCK N HOLLYWOOD ST	7/12/2008 4:58:00 PM	19121
1500 BLOCK N 11TH ST	7/12/2008 12:36:00 AM	19122
5900 BLOCK AGUSTA ST	7/11/2008 4:22:00 PM	19149
S BROAD ST  &  CURTIN ST	7/10/2008 6:11:00 PM	19145
4400 BLOCK N CHADWICK ST	7/9/2008 6:53:00 AM	19140
9200 BLOCK ANNAPOLIS RD	7/8/2008 3:02:00 AM	19114
2000 BLOCK E ELKHART ST	7/4/2008 11:46:00 AM	19134
3100 BLOCK N 5TH ST	7/2/2008 7:30:00 PM	19133
3300 BLOCK GAUL ST	7/2/2008 10:47:00 AM	19134
700 BLOCK CECIL B MOORE AV	7/31/2009 2:00:00 AM	19122
6600 BLOCK NEW STATE RD	7/27/2009 11:09:00 PM	19135
800 BLOCK ATWOOD RD	7/27/2009 5:27:00 AM	19151
PRATT ST  &  E ROOSEVELT BLVD	7/26/2009 8:43:00 PM	19124
5900 BLOCK BELMAR ST	7/26/2009 1:03:00 PM	19143
1100 BLOCK W HUNTINGDON ST	7/26/2009 4:09:00 AM	19133
2600 BLOCK W OAKDALE ST	7/26/2009 2:18:00 AM	19132
100 BLOCK W ALLEGHENY AV	7/26/2009 2:15:00 AM	19134
FAIRMOUNT AV  &  KELLY DR	7/25/2009 10:45:00 PM	19130
700 BLOCK PATTISON AV	7/25/2009 10:32:00 PM	19148
5900 BLOCK BELMAR ST	7/25/2009 9:44:00 PM	19143
5600 BLOCK NEWTOWN AV	7/23/2009 8:54:00 PM	19111
1100 BLOCK N 34TH ST	7/22/2009 4:43:00 AM	19104
6100 BLOCK N MARSHALL ST	7/21/2009 9:08:00 PM	19120
1700 BLOCK TASKER ST	7/21/2009 3:27:00 PM	19145
1500 BLOCK REED ST	7/21/2009 1:51:00 PM	19146
5700 BLOCK MASCHER ST	7/20/2009 10:45:00 PM	19120
4600 BLOCK TORRESDALE AV	7/20/2009 12:32:00 AM	19124
6700 BLOCK CHEW AV	7/18/2009 12:49:00 PM	19119
1800 BLOCK E VENANGO ST	7/16/2009 1:24:00 AM	19134
N 10TH ST  &  W OLNEY AV	7/15/2009 9:49:00 PM	19141
6100 BLOCK OXFORD AV	7/14/2009 11:09:00 AM	19111
2600 BLOCK S 73RD ST	7/13/2009 8:42:00 PM	19153
3500 BLOCK N 9TH ST	7/11/2009 9:39:00 AM	19140
N 30TH ST  &  W SEDGLEY AV	7/10/2009 4:01:00 PM	19121
3800 BLOCK BROWN ST	7/8/2009 11:22:00 PM	19104
2000 BLOCK WILMOT ST	7/8/2009 9:22:00 AM	19124
6400 BLOCK MILTON ST	7/6/2009 10:35:00 PM	19119
S 52ND ST  &  CATHARINE ST	7/6/2009 9:54:00 AM	19143
1400 BLOCK JOHN F KENNEDY BLVD	7/3/2009 8:28:00 AM	19102
6600 BLOCK LEBANON AV	7/2/2009 9:12:00 PM	19151
