DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200919056245,111,111 - Homicide: Handgun,2200 BLOCK N WANAMAKER ST,6/21/2009 7:24:00 PM,19,C,53. Highway (Outside Structure),2671917.69310467,248309.627908316
200939040670,123,123 - Homicide: Non-Traffic,3100 BLOCK N STILLMAN ST,6/21/2009 6:20:00 PM,39,L,53. Highway (Outside Structure),2690736.94824793,254277.260496978
200926042337,123,123 - Homicide: Non-Traffic,400 BLOCK W NORRIS ST,6/21/2009 5:58:00 PM,26,2,53. Highway (Outside Structure),2699338.90775382,246813.600177266
200925064676,111,111 - Homicide: Handgun,4600 BLOCK N 5TH ST,6/21/2009 1:04:00 AM,25,L,53. Highway (Outside Structure),2701103.65120146,261425.279266681
200912055489,123,123 - Homicide: Non-Traffic,7700 BLOCK ESSINGTON AV,6/19/2009 6:13:00 PM,12,C,53. Highway (Outside Structure),2675705.17366145,214647.991095053
200914045167,111,111 - Homicide: Handgun,800 BLOCK LOCUST AV,6/17/2009 10:01:00 AM,14,F,53. Highway (Outside Structure),2692883.32906507,269685.170290822
200918039752,111,111 - Homicide: Handgun,5500 BLOCK PEMBERTON ST,6/15/2009 11:38:00 PM,18,Q,53. Highway (Outside Structure),2673809.77969076,234970.071207978
200925062421,111,111 - Homicide: Handgun,100 BLOCK E WILLARD ST,6/15/2009 4:07:00 AM,25,S,53. Highway (Outside Structure),2702979.2080947,253574.148385954
200907022185,123,123 - Homicide: Non-Traffic,2100 BLOCK RHAWN ST,6/14/2009 11:47:00 PM,07,C,53. Highway (Outside Structure),2722977.29759807,276490.209656219
200922038283,111,111 - Homicide: Handgun,2600 BLOCK N 18TH ST,6/13/2009 7:21:00 PM,22,I,132. Mini Markets,2693720.01019077,251006.444894834
200935048744,111,111 - Homicide: Handgun,6300 BLOCK N 12TH ST,6/12/2009 5:40:00 AM,35,F,53. Highway (Outside Structure),2699456.44107816,271485.085185568
200925060737,121,121 - Homicide: Auto,4500 BLOCK N 3RD ST,6/11/2009 1:01:00 AM,25,L,53. Highway (Outside Structure),2701862.07743123,260951.240793964
200925060738,121,121 - Homicide: Auto,4500 BLOCK N 3RD ST,6/11/2009 1:01:00 AM,25,L,53. Highway (Outside Structure),2701862.07743123,260951.240793964
200925060735,121,121 - Homicide: Auto,4500 BLOCK N 3RD ST,6/11/2009 1:00:00 AM,25,L,53. Highway (Outside Structure),2701856.63266705,260910.287722082
200914043348,111,111 - Homicide: Handgun,1600 BLOCK MC PHERSON ST,6/10/2009 9:19:00 PM,14,1,53. Highway (Outside Structure),2688845.18097678,283255.511480988
200925060618,121,121 - Homicide: Auto,4100 BLOCK N 8TH ST,6/10/2009 8:33:00 PM,25,L,53. Highway (Outside Structure),2699334.1122821,258800.197485179
200925060719,121,121 - Homicide: Auto,N 4TH ST  &  W ANNSBURY ST,6/10/2009 7:36:00 PM,25,L,53. Highway (Outside Structure),2701585.99812052,261058.972763235
200922037381,111,111 - Homicide: Handgun,2600 BLOCK W SEDGLEY AV,6/10/2009 1:19:00 AM,22,M,53. Highway (Outside Structure),2689735.56816218,249312.216847629
200926039042,111,111 - Homicide: Handgun,2600 BLOCK N WENDLE ST,6/9/2009 2:35:00 AM,26,1,53. Highway (Outside Structure),2698919.65628417,250424.742605688
200912050991,111,111 - Homicide: Handgun,1900 BLOCK S 56TH ST,6/9/2009 1:11:00 AM,12,K,53. Highway (Outside Structure),2677237.95750095,229305.773714911
200917026043,111,111 - Homicide: Handgun,1400 BLOCK S 21ST ST,6/8/2009 10:14:00 PM,17,B,53. Highway (Outside Structure),2689285.55595305,229294.525492273
200902037231,111,111 - Homicide: Handgun,1400 BLOCK FANSHAWE ST,6/4/2009 11:22:00 PM,02,K,70. Private Residence,2717074.46172562,269993.036959131
200902037222,111,111 - Homicide: Handgun,1100 BLOCK PASSMORE ST,6/4/2009 10:34:00 PM,02,L,53. Highway (Outside Structure),2714907.24216847,270107.564124552
200916033584,123,123 - Homicide: Non-Traffic,N 46TH ST  &  PARRISH ST,6/3/2009 8:11:00 PM,16,P,53. Highway (Outside Structure),2679324.75103521,241298.560821404
