DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200726046117,111,111 - Homicide: Handgun,1600 BLOCK N 6TH ST,6/21/2007 4:09:00 AM,26,M,53. Highway (Outside Structure),2698313.72022798,244749.647771628
200726046116,111,111 - Homicide: Handgun,1600 BLOCK N 6TH ST,6/21/2007 4:08:00 AM,26,M,53. Highway (Outside Structure),2698313.72022798,244749.647771628
200726046112,111,111 - Homicide: Handgun,1600 BLOCK N 6TH ST,6/21/2007 2:26:00 AM,26,M,53. Highway (Outside Structure),2698313.72022798,244749.647771628
200719040143,111,111 - Homicide: Handgun,400 BLOCK N SICKELS ST,6/20/2007 11:16:00 PM,19,X,53. Highway (Outside Structure),2675014.84937014,240832.914911709
200716027785,111,111 - Homicide: Handgun,200 BLOCK N PAXON ST,6/20/2007 5:10:00 PM,16,R,53. Highway (Outside Structure),2676687.16048047,239506.393945462
200725065212,111,111 - Homicide: Handgun,1100 BLOCK W LEHIGH AV,6/19/2007 11:36:00 AM,25,M,70. Private Residence,2697002.92841483,251145.693829252
200718038044,116,116 - Homicide: Other,200 BLOCK S 49TH ST,6/18/2007 6:01:00 AM,18,H,66. Apartment House/Condominium,2677726.96332265,236631.978534505
200722034979,111,111 - Homicide: Handgun,3400 BLOCK W HUNTINGDON ST,6/18/2007 12:21:00 AM,22,R,53. Highway (Outside Structure),2686509.20018868,251991.621644606
200739036942,123,123 - Homicide: Non-Traffic,N 21ST ST  &  W ALLEGHENY AV,6/16/2007 10:29:00 PM,39,I,53. Highway (Outside Structure),2692777.93104231,254581.00301505
200704025701,111,111 - Homicide: Handgun,500 BLOCK MOORE ST,6/16/2007 1:25:00 AM,04,B,53. Highway (Outside Structure),2696212.28095554,226674.287014643
200712051892,111,111 - Homicide: Handgun,2500 BLOCK S 61ST ST,6/11/2007 1:35:00 PM,12,I,53. Highway (Outside Structure),2676737.95738426,225923.032048085
200718036278,111,111 - Homicide: Handgun,700 BLOCK S 56TH ST,6/11/2007 2:34:00 AM,18,Q,70. Private Residence,2673446.16987286,234431.639702513
200718036257,111,111 - Homicide: Handgun,700 BLOCK S 56TH ST,6/10/2007 10:35:00 PM,18,Q,70. Private Residence,2673446.16987286,234431.639702513
200726043368,111,111 - Homicide: Handgun,2200 BLOCK N LAWRENCE ST,6/10/2007 2:11:00 AM,26,O,53. Highway (Outside Structure),2699570.45629778,248294.925737804
200722033393,111,111 - Homicide: Handgun,2200 BLOCK N CLEVELAND ST,6/10/2007 12:47:00 AM,22,H,53. Highway (Outside Structure),2693256.14728287,248813.118480926
200725061314,111,111 - Homicide: Handgun,500 BLOCK W TIOGA ST,6/9/2007 4:33:00 PM,25,K,53. Highway (Outside Structure),2699707.00615175,255332.0570515
200712051385,123,123 - Homicide: Non-Traffic,COBBS CREEK PKWY  &  WHITBY AV,6/9/2007 4:20:00 PM,12,L,53. Highway (Outside Structure),2673176.03836337,231162.519536454
200726043234,121,121 - Homicide: Auto,N FRONT ST  &  W GIRARD AV,6/9/2007 3:52:00 PM,26,G,53. Highway (Outside Structure),2701004.58334014,242362.916562609
200715061567,123,123 - Homicide: Non-Traffic,4400 BLOCK DEVEREAUX AV,6/8/2007 9:11:00 AM,15,J,53. Highway (Outside Structure),2722353.4337,262386.776890112
200718035420,114,114 - Homicide: Knife,5800 BLOCK RODMAN ST,6/7/2007 10:49:00 AM,18,O,70. Private Residence,2672207.10837194,235595.771826098
200715061050,111,111 - Homicide: Handgun,1800 BLOCK HARRISON ST,6/7/2007 3:28:00 AM,15,H,53. Highway (Outside Structure),2717219.65563897,260196.047212733
200702037831,111,111 - Homicide: Handgun,1000 BLOCK VAN KIRK ST,6/6/2007 10:39:00 PM,02,N,53. Highway (Outside Structure),2713365.32073461,267428.537081179
200735048605,111,111 - Homicide: Handgun,5100 BLOCK N BROAD ST,6/5/2007 2:06:00 AM,35,I,53. Highway (Outside Structure),2697438.54031198,264765.711468314
200714040634,111,111 - Homicide: Handgun,5400 BLOCK BAYNTON ST,6/5/2007 2:02:00 AM,14,E,53. Highway (Outside Structure),2691478.15557606,266568.110813284
200735048410,111,111 - Homicide: Handgun,4600 BLOCK N BROAD ST,6/4/2007 2:52:00 PM,35,G,53. Highway (Outside Structure),2697067.32985859,262056.056867977
200718034386,123,123 - Homicide: Non-Traffic,S 54TH ST  &  WALNUT ST,6/3/2007 1:22:00 AM,18,K,53. Highway (Outside Structure),2675051.08675307,237431.093578515
200708024245,123,123 - Homicide: Non-Traffic,8500 BLOCK FRANKFORD AV,6/3/2007 12:34:00 AM,08,E,53. Highway (Outside Structure),2733426.42162868,271044.816940616
200723022100,111,111 - Homicide: Handgun,1700 BLOCK N SYDENHAM ST,6/1/2007 11:33:00 PM,23,D,53. Highway (Outside Structure),2694139.29415289,245880.231009119
200722031432,111,111 - Homicide: Handgun,2300 BLOCK N 17TH ST,6/1/2007 4:22:00 AM,22,D,53. Highway (Outside Structure),2693949.52651555,249397.933252739
200703017985,111,111 - Homicide: Handgun,700 BLOCK S 6TH ST,6/1/2007 2:23:00 AM,03,I,53. Highway (Outside Structure),2696684.31447279,231802.019512705
